TranDate,Account,Dept,Sum of Amount
08/22/15,65730,185,($1.31)
08/22/15,65760,237,($4.43)
08/22/15,65590,276,($69.98)
08/22/15,61510,185,($161.70)
08/22/15,61510,222,($161.70)
08/22/15,62540,166,($12.55)
08/22/15,65690,165,($117.56)
08/22/15,86270,287,$174.21 
08/22/15,86320,223,$7.67 
08/22/15,62550,232,($49.84)
08/22/15,65550,152,"($1,878.07)"
08/22/15,62510,208,($982.94)
08/22/15,65750,199,($451.51)
08/22/15,80990,169,$94.11 
08/22/15,65690,185,($135.19)
08/22/15,62099,160,$19.06 
08/22/15,65750,190,($944.07)
08/22/15,62010,236,"($1,148.10)"
08/22/15,73040,173,$157.20 
08/22/15,68060,157,($34.69)
08/22/15,66020,177,($774.86)
08/22/15,86830,242,$26.28 
08/22/15,65520,256,($125.47)
08/22/15,62540,237,($12.55)
08/22/15,61520,212,($209.79)
08/22/15,66120,226,($1.88)
08/22/15,72070,234,"$3,949.99 "
08/22/15,82070,164,$51.87 
08/22/15,86010,291,$6.70 
08/22/15,61560,219,($117.15)
08/22/15,73020,203,$37.02 
08/22/15,65700,245,"($1,100.01)"
08/22/15,62510,240,($854.73)
08/22/15,62510,153,($854.73)
08/22/15,62560,285,($29.87)
08/22/15,66020,235,($568.23)
08/22/15,65760,152,($5.12)
08/22/15,63060,252,$2.60 
08/22/15,65700,208,($605.00)
08/22/15,61570,224,($186.67)
08/22/15,66010,250,($90.86)
08/23/15,62550,156,($49.84)
08/23/15,61530,246,($138.91)
08/23/15,72020,253,"$4,423.05 "
08/23/15,65610,286,($396.57)
08/23/15,62560,227,($4.49)
08/23/15,62099,195,$21.07 
08/23/15,62560,263,($4.28)
08/23/15,66080,233,($8.53)
08/23/15,65550,184,($898.21)
08/23/15,62510,247,($641.05)
08/23/15,62520,218,($179.06)
08/23/15,61570,284,($393.00)
08/23/15,66100,175,($3.45)
08/23/15,61520,226,($399.60)
08/23/15,73050,163,$79.59 
08/23/15,66520,179,($17.79)
08/23/15,81110,200,$943.04 
08/23/15,66110,249,($0.33)
08/23/15,61520,228,($189.81)
08/23/15,66030,249,($18.86)
08/23/15,81030,243,$83.00 
08/23/15,62520,258,($255.80)
08/23/15,65650,274,($127.69)
08/23/15,65700,269,($605.00)
08/23/15,65710,169,($425.31)
08/23/15,86135,182,($101.80)
08/23/15,81280,295,$33.03 
08/23/15,65520,269,($45.28)
08/23/15,86020,251,$23.60 
08/23/15,64020,160,$16.05 
08/23/15,62099,198,$22.07 
08/23/15,65570,277,($31.86)
08/23/15,65740,290,($355.38)
08/23/15,66030,256,($12.30)
08/23/15,61560,275,($106.00)
08/23/15,72100,246,$604.43 
08/23/15,61520,178,($399.60)
08/23/15,66130,210,($51.43)
08/23/15,66090,178,($83.20)
08/23/15,61530,288,($72.93)
08/23/15,63050,158,($33.58)
08/23/15,66040,161,($30.92)
08/23/15,63050,241,($73.55)
08/23/15,61530,174,($76.40)
08/23/15,73040,189,$111.60 
08/23/15,86020,253,$23.60 
08/23/15,81200,296,$25.36 
08/23/15,65660,268,($100.08)
08/23/15,66050,176,($27.31)
08/23/15,64020,203,$6.63 
08/23/15,62540,221,($10.84)
08/23/15,66070,272,($11.52)
08/23/15,66080,247,($8.14)
08/23/15,65620,266,($463.96)
08/23/15,66510,215,($150.24)
08/23/15,68060,212,($72.53)
08/24/15,66020,274,"($1,033.14)"
08/24/15,72050,251,($348.22)
08/24/15,65660,177,($55.04)
08/24/15,65550,271,($898.21)
08/24/15,61550,169,($386.92)
08/24/15,63050,277,($35.18)
08/24/15,62010,256,"($1,760.42)"
08/24/15,66020,227,($568.23)
08/24/15,81230,216,$69.22 
08/24/15,65710,164,($405.98)
08/24/15,65570,229,($33.37)
08/24/15,66520,212,($27.27)
08/24/15,61540,216,($49.90)
08/24/15,66120,237,($1.70)
08/24/15,64010,180,$19.96 
08/24/15,66030,217,($7.79)
08/24/15,66040,274,($48.83)
08/24/15,62560,180,($3.87)
08/24/15,73020,275,($29.30)
08/24/15,62020,264,($622.67)
08/24/15,66520,178,($13.04)
08/24/15,65540,196,($650.33)
08/24/15,65650,277,($182.42)
08/24/15,81180,193,$123.35 
08/24/15,61560,159,($122.73)
08/24/15,80990,271,$94.11 
08/24/15,63060,259,$3.55 
08/24/15,86310,240,$162.66 
08/24/15,62030,265,($388.44)
08/24/15,63050,285,($30.38)
08/24/15,83020,248,$385.33 
08/24/15,63060,256,($6.81)
08/24/15,62530,180,($81.95)
08/24/15,73050,181,$21.73 
08/24/15,66090,288,($83.20)
08/24/15,66550,243,($75.04)
08/24/15,62010,172,($803.67)
08/24/15,65570,218,($31.86)
08/24/15,66010,260,($143.46)
08/24/15,66550,153,($75.04)
08/24/15,65610,160,($626.16)
08/24/15,65660,164,($75.06)
08/24/15,62010,294,($841.94)
08/24/15,68060,266,($29.96)
08/24/15,81100,171,$74.60 
08/24/15,63050,267,($25.16)
08/24/15,68060,245,($29.96)
08/24/15,73040,227,$32.40 
08/24/15,65760,280,($4.89)
08/24/15,66090,172,($83.20)
08/24/15,66080,152,($8.14)
08/24/15,66080,192,($11.63)
08/24/15,71190,195,$137.91 
08/24/15,62520,290,($392.23)
08/24/15,61520,281,($219.78)
08/24/15,64000,203,$331.13 
08/25/15,62560,182,($4.49)
08/25/15,86290,275,$190.79 
08/25/15,86170,219,$122.00 
08/25/15,66530,297,($7.79)
08/25/15,65690,280,($61.72)
08/25/15,68060,225,($47.30)
08/25/15,65740,278,($484.61)
08/25/15,65600,153,($166.24)
08/25/15,62010,181,($841.94)
08/25/15,71190,160,$137.91 
08/25/15,73030,218,$197.55 
08/25/15,65750,178,($820.93)
08/25/15,63060,175,$2.25 
08/25/15,61510,159,($84.89)
08/25/15,62520,215,($187.59)
08/25/15,64000,271,$507.74 
08/25/15,66550,284,($64.81)
08/25/15,61510,293,($88.93)
08/25/15,62099,286,$22.07 
08/25/15,66510,200,($71.86)
08/25/15,73020,177,$200.75 
08/25/15,65760,170,($5.12)
08/25/15,65710,242,($773.29)
08/25/15,73030,173,($58.87)
08/25/15,86040,196,$563.58 
08/25/15,66530,216,($7.79)
08/25/15,62530,193,($234.87)
08/25/15,83070,225,$160.78 
08/25/15,66100,219,($7.55)
08/25/15,62520,293,($179.06)
08/25/15,71050,228,$505.68 
08/25/15,65690,242,($135.19)
08/25/15,63050,295,($33.58)
08/25/15,65740,171,($646.14)
08/25/15,66090,273,($95.68)
08/25/15,85510,210,$538.71 
08/25/15,61530,189,($104.18)
08/25/15,66120,226,($4.12)
08/25/15,62540,263,($17.11)
08/25/15,72999,290,($413.99)
08/25/15,66130,267,($134.48)
08/25/15,66520,256,($70.45)
08/25/15,64010,271,$43.72 
08/25/15,65730,283,($1.38)
08/25/15,62510,222,($470.10)
08/25/15,66120,210,($1.97)
08/25/15,65590,294,($95.42)
08/25/15,61540,191,($49.90)
08/25/15,73050,164,$40.38 
08/25/15,66050,274,($31.62)
08/25/15,66130,170,($44.41)
08/25/15,65710,195,($405.98)
08/25/15,72130,228,"$2,711.54 "
08/25/15,65650,291,($133.77)
08/25/15,86330,246,$529.28 
08/25/15,65690,246,($135.19)
08/26/15,62560,242,($3.87)
08/26/15,82010,202,$537.74 
08/26/15,71310,219,"$5,255.13 "
08/26/15,65740,265,($355.38)
08/26/15,62030,193,($213.64)
08/26/15,71560,274,$178.29 
08/26/15,66030,218,($7.79)
08/26/15,62010,164,"($1,530.80)"
08/26/15,71180,169,$313.44 
08/26/15,71080,192,$2.20 
08/26/15,61520,174,($189.81)
08/26/15,62030,288,($291.33)
08/26/15,65750,218,($615.70)
08/26/15,65610,251,($459.18)
08/26/15,62520,193,($341.07)
08/26/15,64010,234,$18.06 
08/26/15,66130,222,($51.43)
08/26/15,65550,288,($775.72)
08/26/15,81030,219,$83.00 
08/26/15,62099,285,$22.07 
08/26/15,73020,253,$154.39 
08/26/15,61520,292,($209.79)
08/26/15,71240,268,$829.03 
08/26/15,65550,214,($898.21)
08/26/15,71030,292,$503.83 
08/26/15,66530,259,($6.73)
08/26/15,65540,193,($476.91)
08/26/15,61570,181,($451.95)
08/26/15,66530,288,($7.79)
08/26/15,65730,167,($2.88)
08/26/15,86010,254,$31.40 
08/26/15,61530,165,($76.40)
08/26/15,66080,205,($15.50)
08/26/15,61560,194,($167.36)
08/26/15,72020,266,"$4,423.05 "
08/26/15,65710,241,($773.29)
08/26/15,66520,279,($13.04)
08/26/15,68060,244,($34.69)
08/26/15,71560,190,$178.29 
08/26/15,65520,217,($39.10)
08/26/15,66010,217,($105.21)
08/26/15,65700,177,"($1,354.96)"
08/26/15,66100,283,($6.57)
08/26/15,65540,176,($455.23)
08/26/15,62560,175,($6.12)
08/26/15,66510,225,($97.98)
08/26/15,66510,269,($130.65)
08/26/15,64020,290,$8.84 
08/26/15,65760,192,($10.71)
08/26/15,65710,236,($889.29)
08/26/15,81200,252,$25.36 
08/26/15,62099,168,$40.13 
08/26/15,73010,290,$70.13 
08/26/15,66090,286,($62.40)
08/26/15,62520,192,($187.59)
08/26/15,65660,286,($55.04)
08/27/15,65750,266,"($1,180.12)"
08/27/15,83070,248,$160.78 
08/27/15,73030,231,$149.15 
08/27/15,66090,172,($95.68)
08/27/15,61510,179,($76.81)
08/27/15,66040,219,($65.10)
08/27/15,73050,216,$16.17 
08/27/15,66030,273,($8.61)
08/27/15,62510,201,($448.74)
08/27/15,73020,180,$200.75 
08/27/15,61560,207,($117.15)
08/27/15,64020,175,$6.63 
08/27/15,82050,231,$39.08 
08/27/15,71325,214,($735.98)
08/27/15,73020,268,$37.71 
08/27/15,65730,260,($2.50)
08/27/15,65550,160,($898.21)
08/27/15,66030,257,($7.79)
08/27/15,65520,184,($45.28)
08/27/15,62530,162,($94.89)
08/27/15,66040,233,($74.87)
08/27/15,81260,188,$60.11 
08/27/15,65690,196,($88.17)
08/27/15,65760,265,($5.12)
08/27/15,65610,224,($960.11)
08/27/15,65730,216,($1.31)
08/27/15,66510,265,($189.24)
08/27/15,73040,245,$214.80 
08/27/15,61510,240,($161.70)
08/27/15,73010,219,$70.13 
08/27/15,71240,261,$829.03 
08/27/15,62510,207,($982.94)
08/27/15,62550,221,($67.96)
08/27/15,65610,235,($459.18)
08/27/15,65650,220,($243.22)
08/27/15,65730,158,($1.38)
08/27/15,86030,206,$95.75 
08/27/15,61520,158,($219.78)
08/27/15,66020,275,($568.23)
08/27/15,66130,229,($51.43)
08/27/15,83030,296,$31.92 
08/27/15,62030,185,($291.33)
08/27/15,65650,267,($243.22)
08/27/15,62010,240,"($1,148.10)"
08/27/15,61540,219,($68.04)
08/27/15,82030,198,$15.13 
08/27/15,66100,217,($6.57)
08/27/15,66530,243,($47.49)
08/27/15,73030,268,$176.80 
08/27/15,61540,268,($43.09)
08/27/15,65700,297,($605.00)
08/27/15,65660,203,($100.08)
08/27/15,65620,153,($403.44)
08/27/15,73020,155,$200.75 
08/27/15,86330,209,$529.28 
08/27/15,62099,171,$22.07 
08/27/15,62020,157,"($1,132.13)"
08/27/15,63050,275,($47.97)
08/27/15,62520,274,($179.06)
08/27/15,72140,266,$659.32 
08/27/15,68060,249,($63.07)
08/27/15,61560,155,($256.62)
08/27/15,64010,298,$20.91 
08/27/15,62030,245,($446.71)
08/27/15,66130,222,($51.43)
08/27/15,61560,186,($223.15)
08/27/15,65730,180,($2.88)
08/27/15,62530,270,($198.40)
08/27/15,62530,215,($94.89)
08/27/15,65570,265,($69.78)
08/27/15,66020,252,($568.23)
08/27/15,65760,158,($4.43)
08/27/15,65740,235,($339.23)
08/27/15,66130,158,($107.53)
08/27/15,61510,273,($185.95)
08/27/15,62550,154,($104.21)
08/27/15,66550,235,($75.04)
08/27/15,66110,243,($0.46)
08/27/15,66530,236,($7.43)
08/27/15,65730,262,($2.50)
08/27/15,80990,225,"$2,143.66 "
08/27/15,63060,157,$2.60 
08/27/15,65520,248,($45.28)
08/27/15,81350,171,$9.42 
08/27/15,73010,179,$278.26 
08/27/15,62020,173,"($2,048.21)"
08/27/15,65600,267,($302.26)
08/27/15,62550,241,($49.84)
08/27/15,62520,211,($187.59)
08/27/15,64010,184,$20.91 
08/27/15,65660,237,($100.08)
08/27/15,61510,198,($84.89)
08/27/15,65750,166,($389.94)
08/27/15,86170,159,$122.00 
08/27/15,62530,207,($94.89)
08/27/15,81350,279,$9.42 
08/27/15,66520,246,($12.45)
08/27/15,73040,229,$214.80 
08/27/15,71030,283,$503.83 
08/27/15,65550,291,($857.38)
08/27/15,65760,278,($6.99)
08/27/15,61550,201,($290.19)
08/27/15,61510,199,($76.81)
08/27/15,65700,263,($577.50)
08/27/15,65730,241,($2.50)
08/27/15,61550,163,($212.81)
08/27/15,65660,241,($55.04)
08/27/15,66510,196,($71.86)
08/27/15,62560,220,($4.28)
08/27/15,66070,204,($12.73)
08/27/15,66550,244,($64.81)
08/27/15,66120,261,($3.58)
08/27/15,65660,177,($55.04)
08/27/15,83020,252,$80.00 
08/27/15,66030,157,($9.02)
08/27/15,66080,223,($15.50)
08/27/15,61520,192,($399.60)
08/27/15,66510,264,($150.24)
08/27/15,65620,271,($403.44)
08/27/15,62530,261,($94.89)
08/27/15,65550,266,"($1,633.10)"
08/27/15,71550,226,"$1,203.31 "
08/27/15,66090,200,($43.68)
08/27/15,62550,264,($43.04)
08/27/15,66010,290,($90.86)
08/27/15,65660,210,($55.04)
08/27/15,65740,210,($646.14)
08/27/15,71560,264,$178.29 
08/27/15,61520,155,($459.54)
08/27/15,71200,263,$191.02 
08/27/15,61570,197,($294.75)
08/27/15,66090,225,($39.52)
08/27/15,66010,296,($100.42)
08/27/15,86150,168,$133.11 
08/27/15,61520,296,($299.70)
08/27/15,65660,237,($115.09)
08/27/15,66020,211,"($1,188.12)"
08/27/15,81030,188,$83.00 
08/27/15,71180,211,$313.44 
08/27/15,86200,226,$49.43 
08/27/15,71310,297,"$5,255.13 "
08/27/15,64000,269,$209.72 
08/27/15,73020,267,$37.71 
08/27/15,61530,285,($138.91)
08/27/15,65710,217,($367.31)
08/27/15,63050,152,($35.18)
08/27/15,65730,261,($3.60)
08/27/15,62510,164,($406.00)
08/27/15,64020,203,$4.20 
08/27/15,65760,263,($6.99)
08/27/15,65520,214,($61.74)
08/27/15,66030,152,($12.30)
08/27/15,65730,190,($1.38)
08/27/15,86170,226,$122.00 
08/27/15,62530,291,($94.89)
08/27/15,61570,221,($294.75)
08/27/15,73010,200,$315.30 
08/27/15,83060,216,$64.73 
08/27/15,71240,198,$829.03 
08/27/15,71160,268,$268.19 
08/27/15,66120,155,($1.97)
08/27/15,84020,253,$141.43 
08/27/15,61530,187,($72.93)
08/27/15,61530,270,($65.98)
08/27/15,65550,164,($775.72)
08/27/15,63060,230,$2.25 
08/27/15,65650,239,($127.69)
08/27/15,62530,200,($94.89)
08/27/15,63050,236,($35.18)
08/27/15,73030,233,$197.55 
08/27/15,73020,185,$141.47 
08/27/15,65570,154,($69.78)
08/27/15,66020,211,"($1,188.12)"
08/27/15,62520,214,($500.81)
08/27/15,86050,254,$55.67 
08/27/15,71020,285,"$1,292.11 "
08/27/15,62020,265,($537.76)
08/27/15,66050,292,($43.12)
08/27/15,66110,190,($0.33)
08/27/15,82030,245,$15.13 
08/27/15,65520,154,($61.74)
08/27/15,66090,158,($39.52)
08/27/15,66030,225,($9.02)
08/27/15,61540,215,($163.77)
08/27/15,65520,280,($39.10)
08/27/15,61550,216,($444.96)
08/27/15,83020,155,$59.32 
08/27/15,62020,165,"($1,301.95)"
08/27/15,86270,274,$174.21 
08/27/15,65590,259,($60.44)
08/27/15,66550,157,($136.44)
08/27/15,65750,294,($944.07)
08/27/15,81050,259,$547.34 
08/27/15,65730,152,($1.88)
08/27/15,65620,262,($302.58)
08/27/15,73030,250,($58.87)
08/27/15,61540,243,($47.63)
08/27/15,62030,162,($291.33)
08/27/15,61570,260,($451.95)
08/27/15,62560,163,($8.16)
08/28/15,61540,210,($43.09)
08/28/15,66530,164,($10.62)
08/28/15,62560,193,($6.12)
08/28/15,66090,252,($62.40)
08/28/15,66010,216,($143.46)
08/28/15,66010,293,($105.21)
08/28/15,83020,274,$80.00 
08/28/15,82050,211,$262.42 
08/28/15,65590,238,($146.32)
08/28/15,72040,234,"$1,173.81 "
08/28/15,62520,204,($255.80)
08/28/15,64020,283,$10.17 
08/28/15,65740,192,($886.17)
08/28/15,65590,198,($69.98)
08/28/15,66080,169,($7.36)
08/28/15,65540,269,($650.33)
08/28/15,65710,266,($579.97)
08/28/15,62010,214,"($1,760.42)"
08/28/15,66050,200,($31.62)
08/28/15,66120,275,($2.68)
08/28/15,65550,250,"($1,633.10)"
08/28/15,71170,248,$532.31 
08/28/15,66530,272,($7.79)
08/28/15,66030,239,($9.02)
08/28/15,66070,258,($27.89)
08/28/15,72010,206,"$2,222.02 "
08/28/15,86420,283,$52.58 
08/28/15,62510,258,($470.10)
08/28/15,66070,264,($24.26)
08/28/15,66050,274,($31.62)
08/28/15,65700,179,"($1,100.01)"
08/28/15,65750,270,($430.99)
08/28/15,65540,247,($411.87)
08/28/15,63050,242,($30.38)
08/28/15,62020,251,($849.10)
08/28/15,65660,195,($75.06)
08/28/15,61550,262,($212.81)
08/28/15,62099,247,$48.80 
08/28/15,66030,163,($9.02)
08/28/15,61520,258,($219.78)
08/28/15,66520,162,($11.26)
08/28/15,65610,240,($396.57)
08/28/15,66040,252,($30.92)
08/28/15,62099,272,$46.15 
08/28/15,65750,268,($389.94)
08/28/15,61560,226,($223.15)
08/28/15,66080,216,($8.53)
08/28/15,62099,290,$22.07 
08/28/15,66520,164,($13.04)
08/28/15,62020,182,"($1,132.13)"
08/28/15,86050,180,$111.54 
08/28/15,61560,240,($106.00)
08/28/15,82010,211,$537.74 
08/28/15,62560,265,($4.49)
08/28/15,86100,207,$51.82 
08/28/15,66550,207,($102.33)
08/29/15,65570,164,($60.68)
08/29/15,66020,188,"($1,033.14)"
08/29/15,65700,153,($825.00)
08/29/15,62099,276,$22.07 
08/29/15,65550,203,($898.21)
08/29/15,65590,196,($127.23)
08/29/15,65620,289,($211.81)
08/29/15,63050,218,($35.18)
08/29/15,66120,165,($2.68)
08/29/15,61520,159,($219.78)
08/29/15,62010,294,($727.13)
08/29/15,72150,233,"$1,659.87 "
08/29/15,65740,197,($306.92)
08/29/15,72060,259,"$2,968.08 "
08/29/15,68060,236,($63.07)
08/29/15,61510,248,($121.27)
08/29/15,66070,242,($13.34)
08/29/15,64000,274,$331.13 
08/29/15,72070,246,"$3,949.99 "
08/29/15,62550,284,($49.84)
08/29/15,73020,195,$37.02 
08/29/15,81030,226,$83.00 
08/29/15,66010,247,($105.21)
08/29/15,62560,179,($8.16)
08/29/15,61530,174,($76.40)
08/29/15,62010,247,($841.94)
08/29/15,73010,286,$59.20 
08/29/15,65730,166,($1.19)
08/29/15,71170,189,$532.31 
08/29/15,62560,215,($4.28)
08/29/15,66030,290,($18.86)
08/29/15,65520,209,($45.28)
08/29/15,66530,164,($16.28)
08/29/15,61520,161,($209.79)
08/29/15,64000,276,$489.58 
08/29/15,61550,172,($203.14)
08/29/15,65700,240,($605.00)
08/29/15,61550,278,($212.81)
08/29/15,66520,263,($27.27)
08/29/15,86010,195,$31.40 
08/29/15,65590,277,($69.98)
08/29/15,86010,245,$176.43 
08/29/15,62520,276,($187.59)
08/29/15,66050,290,($43.12)
08/29/15,73020,269,$141.47 
08/29/15,86150,160,$133.11 
08/29/15,66130,152,($70.13)
08/29/15,86030,265,$4.05 
08/29/15,61520,219,($399.60)
08/29/15,61560,217,($117.15)
08/29/15,62099,288,$40.13 
08/29/15,64010,150,$38.02 
08/29/15,65740,281,($484.61)
08/29/15,64020,169,$10.17 
08/29/15,65570,193,($33.37)
08/29/15,65600,200,($166.24)
08/30/15,62550,231,($90.61)
08/30/15,66030,240,($16.40)
08/30/15,61510,154,($161.70)
08/30/15,65750,240,($451.51)
08/30/15,65710,180,($367.31)
08/30/15,61540,201,($90.72)
08/30/15,66120,157,($1.88)
08/30/15,82030,241,$15.13 
08/30/15,63050,280,($35.18)
08/30/15,86100,274,$51.82 
08/30/15,81060,152,$689.50 
08/30/15,65690,259,($64.66)
08/30/15,65690,286,($117.56)
08/30/15,81900,222,$337.53 
08/30/15,68060,283,($29.96)
08/30/15,64010,231,$38.02 
08/30/15,65740,214,($339.23)
08/30/15,66510,287,($68.59)
08/30/15,62510,257,($470.10)
08/30/15,62020,213,"($1,301.95)"
08/30/15,65600,276,($347.60)
08/30/15,66020,244,"($1,553.20)"
08/30/15,73020,262,($29.30)
08/30/15,62020,261,($622.67)
08/30/15,66100,193,($7.55)
08/30/15,73050,232,$11.20 
08/30/15,66040,248,($74.87)
08/30/15,61530,296,($138.91)
08/30/15,66010,221,($100.42)
08/30/15,66010,174,($105.21)
08/30/15,62030,252,($551.26)
08/30/15,65520,283,($82.32)
08/30/15,65600,232,($158.69)
08/30/15,65620,266,($221.89)
08/30/15,65610,217,($396.57)
08/30/15,64020,208,$4.86 
08/30/15,86110,217,$16.91 
08/30/15,63060,227,$2.49 
08/30/15,81060,244,$689.50 
08/30/15,65540,228,($867.10)
08/30/15,65710,282,($425.31)
08/30/15,65660,275,($75.06)
08/30/15,81230,219,$69.22 
08/30/15,65600,214,($166.24)
08/30/15,83070,201,$160.78 
08/30/15,66070,211,($24.26)
08/30/15,68060,218,($72.53)
08/30/15,65540,207,($476.91)
08/30/15,66100,287,($6.57)
08/30/15,66050,157,($27.31)
08/30/15,61520,192,($219.78)
08/30/15,72060,286,"$2,968.08 "
08/30/15,64020,246,$8.84 
08/30/15,86450,216,$3.25 
08/30/15,64020,176,$4.86 
08/30/15,66110,231,($0.62)
08/31/15,62540,252,($26.24)
08/31/15,63060,184,$2.25 
08/31/15,83030,291,$31.92 
08/31/15,71050,241,$505.68 
08/31/15,65610,267,($960.11)
08/31/15,66040,202,($35.81)
08/31/15,62520,172,($162.01)
08/31/15,84020,182,$225.08 
08/31/15,65610,201,($626.16)
08/31/15,72040,279,"$1,173.81 "
08/31/15,65740,226,($355.38)
08/31/15,62530,243,($172.53)
08/31/15,61570,287,($216.15)
08/31/15,66520,161,($17.79)
08/31/15,62540,201,($17.11)
08/31/15,65650,202,($133.77)
08/31/15,62510,187,($982.94)
08/31/15,66550,279,($64.81)
08/31/15,83050,263,$254.76 
08/31/15,71070,221,($29.96)
08/31/15,65570,218,($28.82)
08/31/15,66110,167,($0.46)
08/31/15,86100,221,($18.50)
08/31/15,72100,257,$604.43 
08/31/15,66090,172,($43.68)
08/31/15,61540,151,($43.09)
08/31/15,86010,291,$6.70 
08/31/15,86290,245,$190.79 
08/31/15,86010,236,($22.43)
08/31/15,86010,158,$6.70 
08/31/15,86010,260,$346.43 
08/31/15,62010,171,"($1,760.42)"
08/31/15,71325,175,($735.98)
08/31/15,66010,266,($143.46)
08/31/15,66070,242,($27.89)
08/31/15,86180,219,$20.71 
08/31/15,68060,229,($63.07)
08/31/15,62550,231,($90.61)
08/31/15,81100,202,$74.60 
08/31/15,66520,196,($23.72)
08/31/15,66070,195,($12.73)
08/31/15,73030,171,$176.80 
08/31/15,66550,154,($156.91)
08/31/15,65740,270,($646.14)
08/31/15,65750,210,($820.93)
08/31/15,66110,280,($0.34)
08/31/15,65690,251,($55.84)
08/31/15,63060,180,$5.44 
08/31/15,65610,234,($626.16)
08/31/15,61540,168,($49.90)
08/31/15,65700,243,"($1,100.01)"
08/31/15,86200,268,$49.43 
08/31/15,63050,293,($33.58)
08/31/15,81110,151,$943.04 
08/31/15,66030,259,($16.40)
08/31/15,65600,159,($166.24)
Grand Total,,,"($133,457.17)"
