TranDate,Account,Dept,Sum of Amount
1/26/2015,62520,189,($13.95)
1/26/2015,66550,294,($6.75)
1/26/2015,62560,191,($0.35)
1/26/2015,72150,261,$885.35 
1/26/2015,71020,175,$315.75 
1/26/2015,65600,203,($11.08)
1/26/2015,68050,274,($0.73)
1/26/2015,63060,253,$5.75 
1/26/2015,65760,253,($7.31)
1/27/2015,65600,165,($11.08)
1/27/2015,66040,222,($3.18)
1/27/2015,86360,272,$161.83 
1/27/2015,65570,203,($0.86)
1/27/2015,71010,166,$205.77 
1/27/2015,66110,297,($0.53)
1/27/2015,66110,164,($1.15)
1/27/2015,62520,233,($17.67)
1/27/2015,66100,183,($5.29)
1/27/2015,86100,291,$26.72 
1/27/2015,61540,185,($0.77)
1/27/2015,64020,228,$0.33 
1/27/2015,65760,234,($6.58)
1/27/2015,65700,273,($39.88)
1/27/2015,81050,205,$565.06 
1/27/2015,61550,281,($30.28)
1/27/2015,62520,259,($12.56)
1/27/2015,65590,226,($10.39)
1/27/2015,73050,212,$1.50 
1/27/2015,65690,240,($26.78)
1/27/2015,61550,152,($23.97)
1/27/2015,68050,195,($0.87)
1/27/2015,65690,249,($29.75)
1/27/2015,82010,297,$970.45 
1/27/2015,66550,271,($6.75)
1/27/2015,62020,297,($288.75)
1/27/2015,86100,201,$192.26 
1/27/2015,66120,270,($1.86)
1/27/2015,61560,218,($1.04)
1/27/2015,66520,211,($8.32)
1/27/2015,65710,268,($520.86)
1/27/2015,86100,169,$407.72 
1/27/2015,83020,155,$227.72 
1/27/2015,62020,220,($259.88)
1/27/2015,71240,270,"$1,481.15 "
1/27/2015,62010,236,($191.79)
1/27/2015,62020,229,($288.75)
1/27/2015,65550,253,($29.53)
1/27/2015,65900,191,($25.65)
1/27/2015,62560,283,($0.37)
1/27/2015,81190,178,$79.43 
1/27/2015,62530,289,($1.58)
1/27/2015,65730,200,($4.56)
1/27/2015,72150,201,$931.95 
1/27/2015,65750,195,($487.93)
1/28/2015,61530,190,($5.31)
1/28/2015,66050,214,($41.91)
1/28/2015,86450,187,$33.90 
1/28/2015,64020,187,$0.32 
1/28/2015,85510,178,$548.40 
1/28/2015,73020,180,$12.19 
1/28/2015,66020,154,($14.14)
1/28/2015,68060,159,($43.40)
1/28/2015,66130,209,($78.26)
1/28/2015,83010,184,$19.67 
1/28/2015,61570,253,($44.85)
1/28/2015,65690,256,($29.75)
1/28/2015,66110,192,($0.54)
1/28/2015,72150,187,"$3,213.27 "
1/28/2015,61560,180,($1.01)
1/28/2015,73020,241,$36.62 
1/28/2015,66130,172,($70.05)
1/28/2015,66110,191,($0.53)
1/28/2015,66120,228,($2.48)
1/28/2015,66520,184,($8.04)
1/28/2015,61510,210,($114.99)
1/28/2015,64010,237,$16.12 
1/28/2015,61510,297,($13.85)
1/28/2015,73050,150,($6.13)
1/28/2015,64020,217,$0.34 
1/28/2015,65600,210,($11.90)
1/28/2015,64000,218,$280.49 
1/28/2015,66100,209,($4.76)
1/28/2015,71310,189,"$1,081.49 "
1/28/2015,83070,284,$143.87 
1/28/2015,68060,270,($38.28)
1/28/2015,86010,213,$5.40 
1/28/2015,66100,233,($4.76)
1/28/2015,61550,265,($22.71)
1/28/2015,65760,185,($7.85)
1/28/2015,65600,185,($11.08)
1/28/2015,65550,283,($39.37)
1/28/2015,68060,224,($70.90)
1/28/2015,61520,185,($318.14)
1/28/2015,81110,265,$22.66 
1/28/2015,62020,252,($259.88)
1/28/2015,81080,213,$44.40 
1/28/2015,62530,178,($1.47)
1/28/2015,81210,203,$844.52 
1/28/2015,68060,164,($40.41)
1/29/2015,81140,284,($69.95)
1/29/2015,66120,231,($2.07)
1/29/2015,65600,253,($11.70)
1/29/2015,66080,277,($0.72)
1/29/2015,81180,282,$148.68 
1/29/2015,86010,215,$131.39 
1/29/2015,68060,290,($56.72)
1/29/2015,61510,194,($13.85)
1/29/2015,61530,267,($7.08)
1/29/2015,61560,154,($1.25)
1/29/2015,64010,229,$32.38 
1/29/2015,64000,178,$94.62 
1/29/2015,62099,278,$16.45 
1/29/2015,86280,294,$64.40 
1/29/2015,65740,162,($362.89)
1/29/2015,66110,283,($0.56)
1/29/2015,83020,151,$230.88 
1/29/2015,66130,171,($58.69)
1/29/2015,62099,150,$26.01 
1/29/2015,65550,193,($29.53)
1/29/2015,83020,247,$314.81 
1/29/2015,65710,294,($549.80)
1/29/2015,61540,253,($0.93)
1/29/2015,61540,181,($0.74)
1/29/2015,72160,150,"$4,174.87 "
1/29/2015,66070,285,($0.22)
1/29/2015,61570,221,($44.85)
1/29/2015,73020,248,$43.91 
1/29/2015,63060,186,$8.09 
1/29/2015,62530,181,($1.47)
1/29/2015,62560,221,($0.37)
1/29/2015,65710,182,($520.86)
1/29/2015,61510,252,($18.46)
1/29/2015,61560,273,($1.39)
1/29/2015,66510,158,($8.32)
1/29/2015,66070,290,($0.23)
1/29/2015,68060,250,($38.28)
1/29/2015,66120,283,($2.07)
1/29/2015,62560,226,($0.39)
1/29/2015,81280,268,$240.12 
1/29/2015,86030,287,($13.09)
1/29/2015,81170,187,$16.39 
1/29/2015,63060,171,$6.07 
1/29/2015,72120,292,"$2,058.87 "
1/29/2015,82050,175,$477.44 
1/29/2015,65710,187,($520.86)
1/29/2015,61520,290,($93.75)
1/29/2015,86200,272,$232.38 
1/29/2015,64010,159,$16.97 
1/29/2015,66050,236,($39.81)
1/29/2015,62020,171,"($1,272.04)"
1/29/2015,64000,285,$94.62 
1/29/2015,65590,158,($9.84)
1/29/2015,72340,152,"$1,789.72 "
1/29/2015,62010,177,($178.56)
1/29/2015,64000,295,$99.60 
1/29/2015,81020,272,$16.65 
1/29/2015,65760,185,($6.95)
1/29/2015,71325,203,($239.05)
1/29/2015,63060,239,$5.75 
1/29/2015,71560,285,$72.00 
1/29/2015,66520,253,($7.48)
1/29/2015,61560,202,($0.94)
1/29/2015,62020,277,($259.88)
1/29/2015,86020,296,$37.34 
1/29/2015,73030,177,$82.70 
1/29/2015,62520,274,($12.56)
1/29/2015,68050,200,($0.77)
1/29/2015,66130,255,($66.55)
1/29/2015,86020,190,$37.34 
1/29/2015,62520,200,($13.95)
1/29/2015,71010,211,$974.65 
1/29/2015,66520,157,($11.74)
1/29/2015,86040,239,$29.28 
1/29/2015,61550,221,($22.71)
1/29/2015,65690,283,($26.78)
1/29/2015,65750,186,($515.03)
1/29/2015,61530,232,($5.59)
1/29/2015,66520,211,($9.98)
1/29/2015,66130,268,($58.69)
1/29/2015,66050,231,($37.72)
1/29/2015,66020,219,($14.93)
1/29/2015,65760,276,($6.58)
1/29/2015,72340,251,($341.60)
1/29/2015,65900,211,($18.23)
1/29/2015,62099,219,$34.67 
1/29/2015,65710,241,($520.86)
1/29/2015,86100,288,$14.50 
1/29/2015,61550,226,($23.97)
1/29/2015,73010,160,$846.07 
1/29/2015,81010,190,$118.80 
1/29/2015,65730,201,($4.81)
1/29/2015,66130,295,($63.04)
1/29/2015,86180,233,$24.90 
1/29/2015,73020,169,$393.22 
1/29/2015,86150,284,($2.68)
1/29/2015,61530,219,($7.45)
1/29/2015,86010,224,$180.68 
1/29/2015,86350,270,$91.69 
1/29/2015,86010,239,$62.64 
1/29/2015,86180,171,$81.06 
1/29/2015,63060,188,$6.07 
1/29/2015,66080,242,($0.54)
1/29/2015,62099,287,$16.45 
1/29/2015,65760,229,($6.58)
1/29/2015,65730,258,($6.41)
1/29/2015,65900,191,($19.24)
1/29/2015,64010,297,$17.31 
1/29/2015,65690,247,($37.69)
1/29/2015,86310,283,$311.71 
1/29/2015,65540,282,($55.19)
1/29/2015,86020,200,$17.36 
1/29/2015,62020,177,($288.75)
1/29/2015,61560,162,($1.04)
1/29/2015,65540,263,($55.19)
1/29/2015,68050,206,($1.35)
1/29/2015,84020,158,$135.83 
1/29/2015,65690,154,($26.78)
1/29/2015,66550,238,($6.08)
1/29/2015,66520,234,($15.65)
1/29/2015,61560,296,($0.94)
1/29/2015,66020,236,($14.14)
1/29/2015,81130,158,$538.09 
1/29/2015,82060,291,$329.06 
1/29/2015,66510,205,($6.24)
1/29/2015,72070,268,"$6,182.25 "
1/29/2015,61520,296,($131.94)
1/29/2015,64000,276,$132.80 
1/29/2015,73030,251,$59.80 
1/29/2015,62550,266,($6.21)
1/29/2015,66120,199,($2.00)
1/29/2015,65750,183,($542.14)
1/29/2015,65570,176,($0.96)
1/29/2015,83020,276,$76.00 
1/29/2015,65550,160,($31.17)
1/29/2015,68050,298,($0.73)
1/29/2015,66520,293,($7.48)
1/29/2015,62520,272,($13.49)
1/29/2015,62560,181,($0.35)
1/29/2015,62530,208,($1.47)
1/29/2015,65660,194,($2.07)
1/29/2015,82060,152,$365.62 
1/29/2015,72070,198,"$1,662.05 "
1/29/2015,65750,189,($515.03)
1/29/2015,86010,295,$30.95 
1/29/2015,81100,273,$129.87 
1/29/2015,86020,292,$17.36 
1/29/2015,72070,267,"$1,754.38 "
1/29/2015,65590,154,($10.94)
1/29/2015,66510,188,($6.93)
1/29/2015,65540,241,($77.67)
1/29/2015,62520,268,($12.56)
1/29/2015,62550,169,($14.71)
1/29/2015,65900,155,($33.75)
1/29/2015,66520,279,($7.90)
1/29/2015,65730,182,($4.81)
1/29/2015,61570,248,($121.05)
1/29/2015,68060,229,($53.88)
1/29/2015,61540,256,($0.83)
1/29/2015,66110,234,($0.53)
1/29/2015,65730,222,($4.56)
1/29/2015,61550,273,($25.24)
1/29/2015,72050,204,$685.74 
1/29/2015,66110,269,($0.56)
1/29/2015,73010,223,$80.10 
1/29/2015,71190,205,($33.18)
1/29/2015,62530,196,($1.56)
1/29/2015,65570,179,($1.12)
1/29/2015,62010,220,($402.64)
1/29/2015,61530,275,($5.59)
1/29/2015,73040,298,$30.78 
1/29/2015,68050,155,($0.97)
1/29/2015,64020,203,$0.71 
1/29/2015,72340,231,($257.60)
1/29/2015,73040,264,$29.16 
1/29/2015,62520,179,($13.25)
1/29/2015,68050,262,($0.73)
1/29/2015,65700,243,($39.88)
1/29/2015,81130,291,$204.46 
1/30/2015,86040,224,$6.40 
1/30/2015,65760,192,($6.58)
1/30/2015,86010,238,$138.30 
1/30/2015,68060,214,($45.69)
1/30/2015,65750,294,($542.14)
1/30/2015,86270,160,$155.29 
1/30/2015,66120,211,($2.07)
1/30/2015,65690,292,($26.78)
1/30/2015,86180,293,$103.96 
1/30/2015,62510,211,($38.98)
1/30/2015,64000,201,$89.64 
1/30/2015,66020,191,($15.71)
1/30/2015,66120,170,($1.86)
1/30/2015,83020,231,$283.33 
1/30/2015,61570,180,($59.80)
1/30/2015,64000,171,$89.64 
1/30/2015,61510,240,($13.85)
1/30/2015,86050,285,$76.67 
1/30/2015,65740,172,($403.21)
1/30/2015,66510,175,($7.45)
1/30/2015,61510,160,($15.39)
1/30/2015,65700,246,($45.21)
1/30/2015,65730,198,($4.56)
1/30/2015,86030,162,($29.67)
1/30/2015,72340,213,($41.22)
1/30/2015,85010,257,$97.36 
1/30/2015,65690,167,($58.91)
1/30/2015,62530,290,($1.64)
1/30/2015,66120,200,($1.86)
1/30/2015,71050,265,$22.55 
1/30/2015,86340,224,$25.64 
1/30/2015,73010,287,($292.01)
1/30/2015,62099,212,$14.81 
1/30/2015,61570,245,($44.85)
1/30/2015,73050,222,($10.59)
1/30/2015,83010,232,$44.51 
1/30/2015,65710,278,($578.74)
1/30/2015,65550,249,($31.17)
1/30/2015,66100,189,($6.35)
1/30/2015,83010,222,$46.96 
1/30/2015,61550,173,($33.65)
1/30/2015,62099,273,$21.94 
1/30/2015,65710,254,($520.86)
1/30/2015,61560,223,($0.94)
1/30/2015,71170,251,$29.28 
1/31/2015,82010,276,$270.98 
1/31/2015,62010,171,($198.40)
1/31/2015,66520,263,($8.93)
1/31/2015,62010,222,($191.79)
1/31/2015,61550,205,($25.24)
1/31/2015,62020,200,($279.13)
1/31/2015,64000,235,$89.64 
1/31/2015,62020,208,($365.76)
1/31/2015,66550,196,($6.08)
1/31/2015,64010,204,$20.36 
1/31/2015,66040,218,($4.02)
1/31/2015,73050,266,($6.81)
1/31/2015,86310,268,$38.57 
1/31/2015,64000,266,$94.62 
1/31/2015,71325,224,($784.73)
1/31/2015,65760,187,($6.95)
1/31/2015,61540,250,($0.74)
1/31/2015,81350,248,$8.96 
1/31/2015,65750,185,($524.07)
1/31/2015,66520,283,($7.48)
1/31/2015,66040,188,($3.01)
1/31/2015,66050,163,($41.91)
1/31/2015,66520,229,($8.04)
1/31/2015,65540,258,($55.19)
1/31/2015,62530,240,($1.58)
1/31/2015,68060,204,($41.12)
1/31/2015,62550,193,($6.90)
1/31/2015,62020,294,($259.88)
1/31/2015,64020,187,$0.32 
1/31/2015,65750,268,($686.72)
1/31/2015,62550,287,($6.90)
1/31/2015,66120,166,($1.86)
1/31/2015,62510,195,($37.03)
1/31/2015,73010,221,$24.04 
1/31/2015,72340,242,($307.44)
1/31/2015,64010,184,$16.40 
1/31/2015,66110,246,($0.50)
1/31/2015,72060,194,"$2,924.96 "
1/31/2015,64020,291,$0.33 
1/31/2015,68050,260,($0.81)
1/31/2015,65710,275,($694.49)
1/31/2015,73020,225,$172.65 
1/31/2015,66030,213,($0.58)
1/31/2015,65600,232,($12.31)
1/31/2015,61520,179,($98.95)
Grand Total,,,"$89,238.09 "
